name,brand,quantity,generic_name,image_url,categories,labels,allergens,nutriscore,nova_group,ecoscore,origins
Haribo Goldbären Apfel,HARIBO,,Gummibärchen,,en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:gummi-candies,,,,,b,
Bratwurst groß,Edeka,300g,Wurst,https://images.openfoodfacts.org/images/products/431/418/702/3100/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages|en:german-sausages,,,,,,
Ernst Wagners Bella Napoli Tonno Pizza,Original Wagner,,Pizza,,en:meals|en:pizzas-pies-and-quiches|en:pizzas,en:sustainable|en:sustainable-fishery|en:nutriscore|en:nutriscore-grade-c|en:sustainable-seafood-msc,,c,,,
Konfekt Ananas,,,,https://images.openfoodfacts.org/images/products/425/094/175/8171/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries,en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:vegan,,,,,
Hausmacher Bauernhandkäse,Birkenstock,200g,Käse,https://images.openfoodfacts.org/images/products/405/190/000/4052/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:german-cheeses|de:hessischer-handkäse,en:organic|en:eu-organic|en:bioland|en:de-oko-006,en:milk,d,3,b,Deutschland
Bio-Ingwer-Pulver,Gut Bio,150g,,https://images.openfoodfacts.org/images/products/406/145/819/7663/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:ginger,en:organic|en:eu-organic|de:eg-öko-verordnung,,,,,
Marzipan-Weissbrot,Niederegger,125 g,Marzipan,https://images.openfoodfacts.org/images/products/400/016/103/0300/5.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:marzipan|en:almond-paste,en:made-in-germany,en:nuts,d,4,d,
Bio Apfelmuss,Naturaplan,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:desserts|en:fruits-based-foods|en:compotes|en:apple-compotes,en:organic|en:bio-suisse,,c,,a,
Geflügel Bratwurst,Gutfried,,Wurst,https://images.openfoodfacts.org/images/products/400/317/105/5714/1.400.jpg,en:meats-and-their-products|en:meats|en:prepared-meats|en:sausages|en:poultry-sausages,,,d,,,
Bruschetta Paprika,Kattus,200g,Aufstrich,https://images.openfoodfacts.org/images/products/405/870/064/5393/1.400.jpg,en:condiments|en:spreads|en:salted-spreads|en:sauces|en:dips|en:bruschetta-spreads,de:breitet-sich-aus|de:lebensmittel,en:eggs|en:milk|en:nuts,d,4,,
Gyrossalat,Rewe Eigene Herstellung,182 g,,https://images.openfoodfacts.org/images/products/279/770/500/2177/1.400.jpg,en:meals|en:prepared-salads,,en:celery|en:milk|en:mustard,,4,,
Bruschetta - Weißbrot nach italienischer Art,,400g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:special-breads|en:bruschetta-breads|en:brote|en:getreide-und-kartoffeln|en:pflanzliche-lebensmittel|en:pflanzliche-lebensmittel-und-getranke|en:spezielle-brote|en:weissbrote,,en:gluten,c,3,,
Stremellachs schwedische Art,Laschinger,300 g,Räucherlachs,https://images.openfoodfacts.org/images/products/401/087/100/3938/1.400.jpg,en:seafood|en:fishes-and-their-products|en:fishes|en:fatty-fishes|en:salmons|en:smoked-fishes|en:smoked-salmons,en:responsible-aquaculture|en:responsible-aquaculture-asc|fr:asc-c-00026,en:eggs|en:fish|en:mustard,,4,d,
Quarkgenuss - Kirsche,Exquisa,500 g,Quark,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:quarks|de:fruchtquark,en:no-preservatives|en:no-colorings|en:no-dyes-or-preservatives,en:milk,b,4,,
Gemüse Boullion,Knorr,120 g,,https://images.openfoodfacts.org/images/products/403/870/010/2102/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:broths|en:vegetable-broths|en:groceries,,en:celery|en:milk,c,4,,
Light Gratin- und Pizzakäse gerieben,K-Classic,200 g,Reibekäse,https://images.openfoodfacts.org/images/products/433/718/548/6371/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:grated-cheese,en:low-or-no-fat|en:low-fat|en:vegetarian|en:no-gmos|en:reduced-fat|de:ohne-gentechnik|en:30-less-fat,en:milk,d,3,d,
Leberspätzle,vinzenzmurr,250.0 g,Nudeln,https://images.openfoodfacts.org/images/products/400/601/848/6948/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:pastas|en:spatzle,,,,,,
Obstgarten Rote & Schwarze Johannisbeere,Ehrmann,120g,Joghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts,de:saison,en:milk,c,4,b,
Chicken dippers,Findus,,,,en:meats-and-their-products|en:meat-preparations|en:chicken-and-its-products|en:breaded-products|en:chicken-preparations|en:breaded-chicken|en:poultry-nuggets|en:chicken-nuggets,,,c,,e,
Mozarella leicht,Bauernland eG,125 g,Käse,https://images.openfoodfacts.org/images/products/24781329/1.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:italian-cheeses|en:stretched-curd-cheeses|en:mozzarella,en:no-gmos|de:ohne-gentechnik|en:made-in-germany,en:milk,a,3,b,
Wonig Ringelblume,Vegablum,225g,Aufstrich,https://images.openfoodfacts.org/images/products/426/053/647/6502/2.400.jpg,en:breakfasts|en:spreads|en:sweet-spreads|en:woney,en:organic|en:vegetarian|en:eu-organic|en:vegan|en:de-oko-013,,,,,
Campo verde Dinkel Zwieback,Campo Verde,100g,Brot,https://images.openfoodfacts.org/images/products/404/517/800/0557/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:rusks,en:organic|en:eu-organic|en:biodynamic-agriculture|en:demeter|en:no-palm-oil,,c,,,
Würziges Thai Curry,K-Classic,400 g,,https://images.openfoodfacts.org/images/products/433/718/573/2430/1.400.jpg,en:meats-and-their-products|en:meals|en:meals-with-meat|en:rice-dishes|en:poultry-meals|en:meals-with-chicken|en:geflugelgerichte|en:huhnchencurry|en:huhnerfleischgerichte,,,b,4,e,
Haltbarer Schmand,Gut & Günstig,200 g,Sahne,https://images.openfoodfacts.org/images/products/431/159/646/0274/3.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:creams|en:fermented-creams|en:sour-creams|en:smetana,,en:milk,d,1,b,
Reisflocken,Alnatura,250 g,,https://images.openfoodfacts.org/images/products/410/442/008/1468/19.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:rolled-flakes|en:rice-flakes|de:babykost-nach-dem-4-monat|de:getreidebreie,en:no-gluten|en:organic|en:eu-organic|en:no-preservatives|de:bio-7-initiative|de:eg-öko-verordnung|en:de-oko-001|en:no-colorings|en:no-flavors|en:no-milk|de:bio-label-german|de:dgz-gluten-free|de:ohne-zuckerusatz|de:rumänische-landwirtschaft,,a,1,b,Rumänien
Gewürzspekulatius,Coppenrath Feingebäck GmbH,600g,Kekse,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:speculoos|en:susser-snack,en:vegetarian|en:vegan|en:nachhaltiges-palmol,en:gluten|en:soybeans,e,4,d,
Brötchen Roggen Kraft,Edeka,5pcs,Brötchen,https://images.openfoodfacts.org/images/products/431/150/171/8889/4.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:bread-rolls,en:nutriscore|en:nutriscore-grade-a,en:gluten|de:roggenmalzmehl,c,4,,
Gefügel Lyoner mit Dill und Gurke,,,Wurst,https://images.openfoodfacts.org/images/products/402/469/812/7913/1.400.jpg,en:meats-and-their-products|en:prepared-meats|en:sausages,en:no-gmos|de:ohne-gentechnik,,e,,,
Bio Klare Brühe,Hügli Nahrungsmittel GmbH,1pcs,,https://images.openfoodfacts.org/images/products/433/718/543/1289/5.400.jpg,en:dried-products|en:dried-products-to-be-rehydrated|en:broths,en:organic|en:eu-organic|de:eg-öko-verordnung|en:de-oko-001,en:celery|en:eggs|en:milk|en:mustard,,4,,
Thunfisch Steaks,EDEKA,250 g,Fisch,https://images.openfoodfacts.org/images/products/431/150/134/8871/3.400.jpg,en:seafood|en:fishes-and-their-products|en:fishes|en:fatty-fishes|en:frozen-foods|en:tunas|en:frozen-seafood|en:frozen-fishes,en:fsc|de:fsc-c107512,en:fish,a,1,d,"Westlicher Pazifischer Ozean,FOA 71"
Linsen Gelb,Getreide,500g,Linsen,https://images.openfoodfacts.org/images/products/761/702/706/8536/19.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:common-beans|en:lentils|en:dried-lentils|en:red-lentils,,,a,,a,USA
Kartoffel-Schupfnudeln,Bürger,500 g,Nudeln,https://images.openfoodfacts.org/images/products/407/560/003/3853/5.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:pastas|en:noodles,,en:eggs|en:gluten,,4,,
Bio-Knusperknäcke-Scheiben - 3-Saat,Dr. Klaus Karg,200 g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:crispbreads,en:vegetarian|en:german-agricultural-society|en:organic|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:de-oko-006|en:nutriscore|en:nutriscore-grade-a|en:v-label-international|en:v-label-international-vegan,en:gluten|en:sesame-seeds,a,3,,
Beef Burger,M-Budget,10pcs,Rindfleisch,,en:meats-and-their-products|en:beef-and-its-products|en:frozen-foods|en:meat-preparations|en:meats|en:beef|en:frozen-meats|en:beef-preparations|en:frozen-meat-preparations|en:ground-meat-preparations|en:frozen-ground-meat-preparations|en:ground-beef-preparations|en:meat-patties|en:beef-patties,,en:gluten,d,4,e,
Schnellstart,Farmer Naturals,200 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:snacks|en:fruits-based-foods|en:nuts-and-their-products|en:dried-products|en:dried-plant-based-foods|en:dried-fruits|en:mix-of-grains-and-dried-fruit|en:mix-of-grains-and-raisins|en:mixed-dried-fruits|en:mixed-nuts-and-dried-fruits|de:nuss-und-fruchtmischung,en:vegetarian|en:vegan|en:nutriscore|en:nutriscore-grade-a|en:v-label-international|en:v-label-international-vegan,,,,d,
Gratinkäse leicht,Penny,250 g,Reibekäse,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:grated-cheese,en:no-gmos|de:ohne-gentechnik|en:nutriscore|en:nutriscore-grade-d|de:unter-schutzatmosphäre-verpackt,en:milk,c,3,d,
Genuss-Scheiben Bockshornklee,Food for Future,150g,Käse,https://images.openfoodfacts.org/images/products/21760976/1.400.jpg,en:plant-based-foods-and-beverages|en:dairies|en:fermented-foods|en:plant-based-foods|en:fermented-milk-products|en:cheeses|en:dairy-substitutes|en:vegan-products|en:sliced-cheeses|en:cheese-substitutes|de:veganer-käse,en:vegetarian|en:vegan|en:european-vegetarian-union|en:nutriscore,,e,4,d,
Feinjoghurt Traube-Cassis,Mövenpick,150 g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts,en:no-flavors,en:milk,c,4,b,
Linsensuppe mit Würstchenscheiben,Ökoland,800 g,Suppe,https://images.openfoodfacts.org/images/products/403/182/923/2255/1.400.jpg,en:canned-foods|en:meals|en:soups|en:canned-meals|en:canned-soups,en:organic|en:eu-organic|en:non-eu-agriculture|de:eg-öko-verordnung|en:de-oko-006|en:eu-agriculture|en:eu-non-eu-agriculture|en:fsc|en:fsc-mix|en:no-flavors|en:no-flavour-enhancer,en:celery|en:gluten,c,4,,
Bio-Finnisch-Toasties,Edeka,130g,Brot,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads|en:special-breads,en:organic|en:eu-organic|en:non-eu-agriculture|de:eg-öko-verordnung|en:eu-agriculture|en:eu-non-eu-agriculture|en:se-eko-01|de:wwf,en:gluten|en:gluten|en:gluten,c,4,,Schweden
Ziegenfrischkäse mit Kräutern,Feinkäserei,125 g,Frischkäse,https://images.openfoodfacts.org/images/products/29016792/13.400.jpg,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cream-cheeses,en:sustainable|en:sustainable-fishery|en:green-dot|en:sustainable-seafood-msc,en:milk,d,4,c,
Dinkel gepufft-mit Honig,Alnatura,200 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:puffed-grains|en:puffed-cereals|en:puffed-wheat|en:puffed-spelt|en:honey-puffed-spelt,en:organic|en:eu-organic|en:non-eu-agriculture|de:bio-7-initiative|de:eg-öko-verordnung|en:de-oko-001|en:eu-agriculture|en:eu-non-eu-agriculture|en:made-in-germany|de:bio-label-german,en:gluten,b,1,c,de:EU-/Nicht-EU-Landwirtschaft
Handgelegter Kochschinken,Kupfer,125 g,Kochschinken,,en:meats-and-their-products|en:pork-and-its-products|en:prepared-meats|en:hams|en:prepared-pork-meats|en:white-hams,de:haltungsform|de:haltungsform-2-stall-platz|en:nutriscore|en:nutriscore-grade-d,,d,4,,
Kikerkirsch,Black Forest,,Eis,https://images.openfoodfacts.org/images/products/426/046/984/0555/1.400.jpg,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams,en:organic|en:eu-organic|en:non-eu-agriculture|de:eg-öko-verordnung|en:de-oko-001|en:eu-agriculture|en:eu-non-eu-agriculture|en:made-in-germany,en:eggs|en:milk,d,4,a,
Kokos Chips geröstet,Alnatura Bio,100 g,Nüsse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts|de:aliments-d-origine-végétale|de:tro-früchte-verarb,en:vegetarian|en:organic|en:eu-organic|en:vegan|de:bio-7-initiative|de:eg-öko-verordnung|en:at-bio-301|en:the-vegan-society|de:bio-label-german|de:vegan-society-vegan-logo,,c,1,,Sri Lanka
Strudel Schoko-Vanille,Gastro frischli,100 g,Pudding,,en:desserts|en:puddings,,en:milk,c,,,"Bremen,Deutschland"
Corned Turkey Putenfleisch mit Rindergelatine,Güldenhof,200 g,,,en:meats-and-their-products|en:prepared-meats|en:turkey-and-its-products|en:prepared-poultry-meats|en:prepared-turkey-meats,de:haltungsform|de:haltungsform-2-stall-platz|en:nutriscore|en:nutriscore-grade-d|en:qs-certification-mark,en:celery,d,4,,
"Bio-Blütenhonig, flüssig",BioBio,350g,Aufstrich,,en:breakfasts|en:spreads|en:sweet-spreads|en:bee-products|en:farming-products|en:sweeteners|en:honeys|en:flower-honeys,en:organic|en:eu-organic|en:de-oko-001|en:nutriscore|en:nutriscore-grade-e,,e,2,,European Union and Non European Union
5-Korn Aktiv Müsli feine Früchte,Bioland,1pcs,Müsli,https://images.openfoodfacts.org/images/products/400/556/100/6658/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:cereals-with-fruits|en:mueslis|en:bircher-style-mueslis|en:mueslis-with-fruits|en:bircher-style-mueslis-with-fruits,en:organic|en:vegetarian|en:vegan|en:bioland,,a,,b,
Stieleis Vanille Schoko,baresa,160 g,Eis,,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams|en:ice-cream-bars,en:rainforest-alliance,en:milk|en:soybeans,d,3,a,
Roggenzwilling,Rewe,800 g,Brot,https://images.openfoodfacts.org/images/products/215/523/200/1993/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:breads,,en:gluten,c,3,,
Alaska-Seelachs-Kartoffelgratin,Golden Seafood,380 g,,https://images.openfoodfacts.org/images/products/406/145/815/8176/1.400.jpg,en:meals|en:gratins|en:potato-gratin,en:sustainable|en:sustainable-fishery|en:sustainable-seafood-msc,,c,,a,
Bio-fruchtjoghurt,Schwarzwaldmilch,500 g,Fruchtjoghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:yogurts|en:fruit-yogurts|en:cow-milk-yogurts|en:mango-yogurts,en:organic|en:bioland,en:milk,c,4,a,
Joghurt nach Griechischer Art - Zitrone,Aldi,600g (4 x 150g),Joghurt,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts|en:greek-style-yogurts,en:made-in-germany|en:nutriscore|en:nutriscore-grade-c,,c,,b,
Streichcreme - Rote Bete/Meerrettich,DmBio,180g,Aufstrich,https://images.openfoodfacts.org/images/products/405/817/232/0989/17.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:spreads|en:plant-based-spreads|en:salted-spreads,en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:de-oko-001|en:european-vegetarian-union|en:european-vegetarian-union-vegan|en:made-in-germany,en:mustard,d,3,,"de:Meerrettich aus der EU,de:Rote Beete aus der EU"
Spinat-Stäbchen,Aldi,300 g,,https://images.openfoodfacts.org/images/products/406/145/946/5556/1.400.jpg,en:meals|en:breaded-products|de:gefrorene-fertiggerichte,en:vegetarian|en:european-vegetarian-union|en:european-vegetarian-union-vegetarian|en:no-colorings|en:no-flavors|en:no-flavour-enhancer|en:nutriscore|en:nutriscore-grade-b,en:eggs|en:gluten|en:milk,c,3,,
Nuss & Meersalz,share,100 g,Zartbitterschokolade,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates|en:dark-chocolates|en:chocolates-with-almonds|en:dark-chocolates-with-almonds,en:fair-trade|en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:ch-bio-004|en:fsc|en:fsc-mix,en:nuts,e,3,d,Peru
Soup to go! Süßkartoffel Kurkuma Mango Kokos,NA bio,240 ml,Suppe,https://images.openfoodfacts.org/images/products/401/318/202/0519/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:meals|en:soups|en:vegetable-soups,en:organic,,c,4,a,"European Union, non eu"
Bio-Frischecreme Meerrettich,Green Heart,,Aufstrich,https://images.openfoodfacts.org/images/products/901/149/856/1431/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:spreads|en:plant-based-spreads|en:salted-spreads|en:cheese-spreads-substitutes,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,d,,c,
Mango Schnitten Leicht Gezuckert,REWE,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:desserts|en:canned-plant-based-foods|en:fruits-based-foods|en:canned-fruits|en:fruits-in-syrup|en:mangoes-in-syrup,,,a,,,
Snacks maiskerne,CasaMayor,400 g,Mais,https://images.openfoodfacts.org/images/products/842/540/822/0539/3.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:corn,en:no-gluten,,d,4,,
Hustin Bonbons - Zitrone-Ingwer,Aldi,100 g,,,en:snacks|en:sweet-snacks|en:confectioneries|en:candies,,,,,d,
Riffel-Chips,TiP,200g,Chips,https://images.openfoodfacts.org/images/products/430/618/839/7694/3.400.jpg,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps,,en:gluten,d,4,,
Mildessa Rotkohl,Hengstenberg,1pcs,Gemüse,https://images.openfoodfacts.org/images/products/40081953/7.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:vegetables|en:canned-vegetables|en:leaf-vegetables|en:cabbages|en:red-cabbage,en:no-gluten|en:vegetarian|en:vegan|en:made-in-germany|en:metal-recycles-forever|en:nutriscore|en:nutriscore-grade-a,,b,3,a,
Kichererbsen-Mayonnaise,P&W,350g,Soße,https://images.openfoodfacts.org/images/products/570/101/805/6977/1.400.jpg,en:condiments|en:sauces|en:vegetarian-sauces|en:vegan-sauces|en:egg-free-mayonnaises,,,c,,,
Vegetarische Bratwürstchen,DmBio,250 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:meat-alternatives|en:meat-analogues|en:vegetarian-sausages,en:organic|en:vegetarian|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:made-in-germany,en:celery|en:gluten|en:soybeans|en:gluten,d,4,,
Fisch Fond,REWE,400 g,Soße,https://images.openfoodfacts.org/images/products/438/884/402/7381/1.400.jpg,en:condiments|en:dried-products|en:dried-products-to-be-rehydrated|en:sauces|en:dehydrated-sauces,,,,,,
Erdbeer cremiger Quark,Frankenland,150g,Quark,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:fermented-dairy-desserts-with-fruits|en:quarks|en:fruit-quarks,,en:milk,c,4,,de:deutschland
Lapin Milka au daim,MILKA,45g,Schokolade,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:festive-foods|en:chocolates|en:chocolate-molds|en:easter-food|en:chocolate-rabbits,en:cocoa-life|en:green-dot|en:made-in-the-eu,en:gluten|en:milk|en:nuts|en:soybeans,e,4,,
Geröstete Cashewkerne,Seeberger,,Nüsse,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:nuts-and-their-products|en:nuts|en:cashew-nuts,,,,,e,
Kuchen für Dich - Zitrone,Beumer & Lutum,150g,Kuchen,https://images.openfoodfacts.org/images/products/426/012/459/1204/5.400.jpg,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes,en:organic|en:eu-organic|en:de-oko-044,en:eggs|en:gluten|en:milk,e,3,,
Ofen-Minis - Paprika,Intersnack,80 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/400/052/213/7075/8.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:potato-crisps-in-sunflower-oil,en:vegetarian,en:gluten|en:milk,c,4,a,
Langnese Flotte Biene Gebirgsblütenhonig,Flotte Biene,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/402/330/091/0509/4.400.jpg,en:breakfasts|en:spreads|en:sweet-spreads|en:bee-products|en:farming-products|en:sweeteners|en:honeys,,,,,a,
Chips Geriffelt Paprika,Gut & Günstig,200 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/431/150/149/3687/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps|en:potato-crisps|en:potato-crisps-in-sunflower-oil,,en:gluten,d,3,b,
Kartoffelchips - Rosmarin,Heimatgut,125 g,Kartoffelchips,https://images.openfoodfacts.org/images/products/426/035/092/1387/6.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:meals|en:crisps|en:potato-crisps|en:potato-crisps-in-sunflower-oil,en:no-gluten|en:organic|en:vegetarian|en:eu-organic|en:no-gmos|en:no-preservatives|en:non-eu-agriculture|en:vegan|de:eg-öko-verordnung|de:ohne-gentechnik|en:eu-agriculture|en:eu-non-eu-agriculture|en:nl-bio-01|en:no-palm-oil|de:bio-nach-eg-öko-verordnung,,c,3,,
Original Irische Butter,Dairygold,250 g,Aufstrich,https://images.openfoodfacts.org/images/products/505/762/420/9925/8.400.jpg,en:dairies|en:fats|en:spreads|en:spreadable-fats|en:animal-fats|en:dairy-spreads|en:milkfat|en:butters|en:molded-butters,en:green-dot,en:milk,e,2,d,Ireland
Bio-Kokosnussmilch 3er-Pack,Bio,600 ml (3 x 200 ml),,https://images.openfoodfacts.org/images/products/406/146/251/5606/2.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:plant-based-creams|en:plant-based-creams-for-cooking|en:coconut-milks-and-creams,en:organic|en:eu-organic|en:lk-bio-149|en:nutriscore|en:nutriscore-grade-c,,,,,
Hustenbonbons Hals & Rachen,Rossmann,,,https://images.openfoodfacts.org/images/products/430/561/588/6930/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:candies,,,b,4,d,
Gut&Günstig Kesselchips Sweet Chili knusprig,Gut & Günstig,150g,Kartoffelchips,https://images.openfoodfacts.org/images/products/431/150/101/7739/1.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps,en:nutriscore|en:nutriscore-grade-c,,d,,b,
Bio-Knusperpfoten - Kichererbsen mit Erdnuss,Pure & Fun,30 g,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:puffed-grains|en:puffed-cereals,en:low-or-no-salt|en:vegetarian|en:no-gluten|en:organic|en:eu-organic|en:vegan|de:eg-öko-verordnung|en:hu-oko-01|en:no-added-salt|en:no-added-sugar|en:no-palm-oil|de:unter-schutzatmosphäre-verpackt,en:peanuts,c,3,c,
Sauerkirsche Konfitüre,Mühlhäuser,450g,Aufstrich,https://images.openfoodfacts.org/images/products/402/670/100/0206/5.400.jpg,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:breakfasts|en:spreads|en:fruits-based-foods|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams|en:cherry-jams,,,d,4,d,
Traubenzucker Lolly,,,,https://images.openfoodfacts.org/images/products/871/360/027/9647/1.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries,en:vegetarian|en:vegan|en:european-vegetarian-union|en:european-vegetarian-union-vegan,,e,,,
Paprika Chips,Gut & Günstig,200 g ℮,Kartoffelchips,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:potato-crisps-in-sunflower-oil,en:german-agricultural-society|en:gold-medal-of-the-german-agricultural-society|en:2015-gold-medal-of-the-german-agricultural-society,en:milk,d,4,a,
Ferrari Grana Padano Gerieben,Giovanni ferrari,100unknown,Käse,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:italian-cheeses|en:grana-padano,en:no-lactose|en:pdo,en:eggs|en:milk,d,,c,Italie
Eichsfelder Runde,Die Thüringer,100g,,https://images.openfoodfacts.org/images/products/10192544/1.400.jpg,en:snacks|en:salty-snacks|en:appetizers|en:meals|en:sausage-rolls,en:no-gluten|en:no-lactose,,e,4,,
Edelmarzipan-Brot Zartbitter,Favorina,125 g,Marzipan,https://images.openfoodfacts.org/images/products/20081072/4.400.jpg,en:snacks|en:sweet-snacks|en:confectioneries|en:festive-foods|en:christmas-foods-and-drinks|en:marzipan,en:fair-trade|en:green-dot|fr:fairtrade-cocoa-programme,en:nuts|en:soybeans,e,4,,
